title,year,activity,agent,label,work_uuid,agent_uuid
Cassandra,1987,hasActor,Tim Burns,Cassandra (1987),28f3f195-32b7-4f12-b4f6-3522af58b35d,d5c2ca05-c3e0-4613-ac9a-35aab6786dd9
Cassandra,1987,hasActor,Tessa Humphries,Cassandra (1987),28f3f195-32b7-4f12-b4f6-3522af58b35d,d35bcf7f-b8ea-4e1d-8d5f-04fd66e0ee04
Cassandra,1987,hasActor,Natalie McCurry,Cassandra (1987),28f3f195-32b7-4f12-b4f6-3522af58b35d,d4f56f04-0ab7-4e4b-bd5e-4f302d847086
Cassandra,1987,hasActor,Jeff Watson,Cassandra (1987),28f3f195-32b7-4f12-b4f6-3522af58b35d,bb54d08a-32bc-4098-8602-cfd0e9c67caf
Cassandra,1987,hasActor,Gary Traill,Cassandra (1987),28f3f195-32b7-4f12-b4f6-3522af58b35d,a3e720ee-26bf-4d9b-b1ce-1a55ae5d748d
Cassandra,1987,hasActor,Jeff Truman,Cassandra (1987),28f3f195-32b7-4f12-b4f6-3522af58b35d,6fa2d28b-f5f4-49c2-afa6-c541e0ef7a90
Cassandra,1987,hasActor,Kate Carruthers,Cassandra (1987),28f3f195-32b7-4f12-b4f6-3522af58b35d,a6918c37-64c3-418d-a56a-a0e5c2fc5b71
Cassandra,1987,hasActor,John Ley,Cassandra (1987),28f3f195-32b7-4f12-b4f6-3522af58b35d,98d8262e-7b0b-4007-9fcd-9982fbc796b4
Cassandra,1987,hasActor,Tegan Charles,Cassandra (1987),28f3f195-32b7-4f12-b4f6-3522af58b35d,e0dba0bc-2a20-4fd9-a1bb-a3534dff5b91
Cassandra,1987,hasActor,Dylan O'Neill,Cassandra (1987),28f3f195-32b7-4f12-b4f6-3522af58b35d,c9c63611-74c1-4a81-8d25-e86646e62ef5
Cassandra,1987,hasDirector,Colin Eggleston,Cassandra (1987),28f3f195-32b7-4f12-b4f6-3522af58b35d,ea5bca51-6163-41db-b79f-116162735bce
Cassandra,1987,hasProducer,Trevor Lucas,Cassandra (1987),28f3f195-32b7-4f12-b4f6-3522af58b35d,1b753079-251b-4a88-b0e7-9418d3d4d95b
Castanet Club,1990,hasActor,Stephen Abbott,Castanet Club (1990),fc5b95e4-f718-4133-94a6-441d00a31fa2,58d62ee6-2e1e-478f-b73a-c9af95fc8ce8
Castanet Club,1990,hasActor,Penny Biggins,Castanet Club (1990),fc5b95e4-f718-4133-94a6-441d00a31fa2,dd4c5dde-694e-4dd2-aacb-3fb7c75a50fa
Castanet Club,1990,hasActor,Kathy Bluff,Castanet Club (1990),fc5b95e4-f718-4133-94a6-441d00a31fa2,b9979d04-898f-4ac4-926a-59b5ca0ca59d
Castanet Club,1990,hasActor,Glenn Butcher,Castanet Club (1990),fc5b95e4-f718-4133-94a6-441d00a31fa2,0321ceb3-750c-464a-a0fe-bea1ed79088c
Castanet Club,1990,hasActor,Rodney Cambridge,Castanet Club (1990),fc5b95e4-f718-4133-94a6-441d00a31fa2,2ea42ca3-8497-44c9-acda-593fdc245bfa
Castanet Club,1990,hasActor,Russell Cheek,Castanet Club (1990),fc5b95e4-f718-4133-94a6-441d00a31fa2,e04b48a1-ad6a-4e6d-9689-f5bcd7ad4404
Castanet Club,1990,hasActor,Warren Coleman,Castanet Club (1990),fc5b95e4-f718-4133-94a6-441d00a31fa2,bf468973-85b6-40e8-9552-f8fce43a81fb
Castanet Club,1990,hasActor,Glen Keenan,Castanet Club (1990),fc5b95e4-f718-4133-94a6-441d00a31fa2,802f3d70-0bcb-4343-ada6-46110d9dc1bd
Castanet Club,1990,hasActor,Peter Mahony,Castanet Club (1990),fc5b95e4-f718-4133-94a6-441d00a31fa2,398cc284-110d-4831-b315-07329e33c6ff
Castanet Club,1990,hasActor,Barton Malcolm,Castanet Club (1990),fc5b95e4-f718-4133-94a6-441d00a31fa2,283b4b87-3a3b-46b3-89f3-2e166b2d5c4a
Castanet Club,1990,hasActor,Angela Moore,Castanet Club (1990),fc5b95e4-f718-4133-94a6-441d00a31fa2,b4f9b9b0-9587-4324-82fe-fed3962719fb
Castanet Club,1990,hasActor,Mikey Robins,Castanet Club (1990),fc5b95e4-f718-4133-94a6-441d00a31fa2,1e9b751a-da98-41ab-b904-4064e23f6b7f
Castanet Club,1990,hasActor,Kylie Thomas,Castanet Club (1990),fc5b95e4-f718-4133-94a6-441d00a31fa2,00971b1c-4567-49b2-b1dc-a81e183d5bd1
Castanet Club,1990,hasActor,George Cambridge,Castanet Club (1990),fc5b95e4-f718-4133-94a6-441d00a31fa2,9ab83741-02b5-4e88-98c6-1c450efb08f1
Castanet Club,1990,hasActor,Lana Caruso,Castanet Club (1990),fc5b95e4-f718-4133-94a6-441d00a31fa2,40261213-1896-4ae5-abe1-f81201c3e7e8
Castanet Club,1990,hasDirector,Neil Armfield,Castanet Club (1990),fc5b95e4-f718-4133-94a6-441d00a31fa2,f245255e-6610-487e-8314-18b8263a352f
Castanet Club,1990,hasProducer,Glenys Rowe,Castanet Club (1990),fc5b95e4-f718-4133-94a6-441d00a31fa2,a441d913-0dae-4e19-8d8b-f4b6af5d8075
The Castle,1997,hasActor,Michael Caton,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,1c6f8cdc-dd14-494e-bb55-4723bb009b0d
The Castle,1997,hasActor,Anne Tenney,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,4097ac19-97d1-40db-bff7-f0eacd37e7e6
The Castle,1997,hasActor,Stephen Curry,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,ad13e7ab-fed4-4859-b1b2-2f448ad86a87
The Castle,1997,hasActor,Sophie Lee,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,f0a3230b-bda4-4dd6-adde-d98950b4efb7
The Castle,1997,hasActor,Anthony Simcoe,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,1adda226-40b4-488a-8933-7f3ee9b21a7b
The Castle,1997,hasActor,Tiriel Mora,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,276c36ee-5e2c-4a3c-b688-576b21192551
The Castle,1997,hasActor,Charles Tingwell,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,f3707cdb-0538-4c01-80d5-39c676860ea3
The Castle,1997,hasActor,Eric Bana,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,1c83561d-944f-427f-8bf5-ff5c0091a4e3
The Castle,1997,hasActor,Robyn Nevin,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,8b4c7769-4cb2-4d65-affd-363ca58a9bf7
The Castle,1997,hasActor,Bryan Dawe,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,988a982b-3cc1-4752-9291-bb4cc6947b20
The Castle,1997,hasActor,Monty Maizels,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,b3c2f9a7-55b6-42ff-9720-0c77bb330006
The Castle,1997,hasActor,Lynda Gibson,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,458f16a8-56ca-4c3c-b75a-6d6159c5ba35
The Castle,1997,hasActor,John Benton,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,a4672a33-8f42-442a-ba79-da21fff8910f
The Castle,1997,hasActor,Laurie Dobson,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,de65aa44-a9c4-4832-aa7d-e1ca5b8c300e
The Castle,1997,hasActor,John Lee,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,b4dcc9e6-c27b-4a2c-a3b7-53956784c862
The Castle,1997,hasActor,Stephanie Daniel,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,6b45e8f2-a86c-4f9a-8565-fde3708b9f54
The Castle,1997,hasActor,John Flaus,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,9e80ba91-bde3-41e1-b6b1-4a9ee3cc2370
The Castle,1997,hasActor,Les Toth,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,6359783d-0020-46f3-b36a-13bc054a4480
The Castle,1997,hasDirector,Rob Sitch,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,76ac7ddd-7ab0-4140-b5bd-dd1ca3e4b21d
The Castle,1997,hasProducer,Debra Choate,The Castle (1997),c970c0df-c52e-43fe-9bc0-121fd49beccd,cb5197c8-753c-49bb-8acc-860d23e22071
Castor and Pollux,1974,hasActor,,Castor and Pollux (1974),76ca7330-c33c-428b-b157-5441635fdb7a,3bdd5a9c-7e58-4ec2-8d80-7405152180cb
Castor and Pollux,1974,hasDirector,Phillip Noyce,Castor and Pollux (1974),76ca7330-c33c-428b-b157-5441635fdb7a,b2f7acae-ce4a-4bb5-9f65-e445c3938b08
Castor and Pollux,1974,hasProducer,Tom Manefield,Castor and Pollux (1974),76ca7330-c33c-428b-b157-5441635fdb7a,9dd517ff-c4ab-4b11-bfc2-d9f6add0bcc9
Cathy&#039;s Child,1978,hasActor,Michele Fawdon,Cathy&#039;s Child (1978),1ef65061-9bba-4b8a-be73-38e53b265c02,49ceeb16-27ee-48a0-a6f2-3816e27d9b46
Cathy&#039;s Child,1978,hasActor,Alan Cassell,Cathy&#039;s Child (1978),1ef65061-9bba-4b8a-be73-38e53b265c02,74e8ed80-c027-4d25-8023-da83956bfe97
Cathy&#039;s Child,1978,hasActor,Bryan Brown,Cathy&#039;s Child (1978),1ef65061-9bba-4b8a-be73-38e53b265c02,7b934988-cf5e-48e4-b550-69b663202c3b
Cathy&#039;s Child,1978,hasActor,Willie Fennell,Cathy&#039;s Child (1978),1ef65061-9bba-4b8a-be73-38e53b265c02,e5ef30e3-2e2a-42e7-9219-f42bea133f77
Cathy&#039;s Child,1978,hasActor,Arthur Dignam,Cathy&#039;s Child (1978),1ef65061-9bba-4b8a-be73-38e53b265c02,26fd05ed-5612-4c59-9067-df605e3e5089
Cathy&#039;s Child,1978,hasActor,Vic Rooney,Cathy&#039;s Child (1978),1ef65061-9bba-4b8a-be73-38e53b265c02,7b262c67-3a73-42a3-9126-72d8f70809fd
Cathy&#039;s Child,1978,hasActor,Frankie J. Holden,Cathy&#039;s Child (1978),1ef65061-9bba-4b8a-be73-38e53b265c02,b8c78aa4-070d-4553-beb3-64362bfd0610
Cathy&#039;s Child,1978,hasActor,Lex Marinos,Cathy&#039;s Child (1978),1ef65061-9bba-4b8a-be73-38e53b265c02,8250dc84-f3f9-44d5-81f8-94dafd7acb50
Cathy&#039;s Child,1978,hasActor,Bob Hughes,Cathy&#039;s Child (1978),1ef65061-9bba-4b8a-be73-38e53b265c02,7db11d7f-9dfb-4b0f-9446-8c21dba2741d
Cathy&#039;s Child,1978,hasDirector,Donald Crombie,Cathy&#039;s Child (1978),1ef65061-9bba-4b8a-be73-38e53b265c02,a696f4be-5925-41f1-887f-c7265aabcd11
Cathy&#039;s Child,1978,hasProducer,Pom Oliver,Cathy&#039;s Child (1978),1ef65061-9bba-4b8a-be73-38e53b265c02,895ca3c3-4eda-42cf-921e-5b788f24b2b7
Cathy&#039;s Child,1978,hasProducer,Errol Sullivan,Cathy&#039;s Child (1978),1ef65061-9bba-4b8a-be73-38e53b265c02,912c8397-9fb6-485a-807c-d42c75ba0818
Celia,1988,hasActor,Rebecca Smart,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,491b8c1f-6f7d-4912-b83c-ca76af310ab6
Celia,1988,hasActor,Nicholas Eadie,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,bdbcd825-3775-4495-9c71-b6bfcf9da707
Celia,1988,hasActor,Victoria Longley,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,20b644d3-4ed1-40ba-a6d1-2f2b44605417
Celia,1988,hasActor,Maryanne Fahey,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,22305935-defd-43b7-9bdd-6270dda75ea5
Celia,1988,hasActor,Margaret Ricketts,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,34e58777-1b15-45d3-bd33-0fc58d61f210
Celia,1988,hasActor,Alexander Hutchinson,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,e66160fb-35b3-46b9-bce4-79c863b55aea
Celia,1988,hasActor,Adrian Mitchell,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,f8952835-c0e3-425c-bfdc-1f46dc638798
Celia,1988,hasActor,Callie Gray,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,1d3b32ac-922b-47d0-9e32-b888a5c8a80f
Celia,1988,hasActor,Martin Sharman,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,f04ab9ef-6670-43b7-8035-678d57fa5550
Celia,1988,hasActor,Claire Couttie,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,6f3cf71f-94a8-4b00-9799-03d1c1161555
Celia,1988,hasActor,Alex Menglet,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,d91c7ca8-1bc8-440a-8b4d-ff0c197aab97
Celia,1988,hasActor,Amelia Frid,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,6582e5db-1cc1-49cc-a3a5-0d2ecf9ff381
Celia,1988,hasActor,Deborra-Lee Furness,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,10902574-d3c1-4195-8fe6-a7419e37db9e
Celia,1988,hasActor,Irene Inescort,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,1db7daa1-9b33-4cb2-839c-7c4852a40f4e
Celia,1988,hasActor,Myles Sharpe,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,43992305-6749-4e5d-9902-a754a939ffb7
Celia,1988,hasActor,Phillip Holder,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,9af2da8c-096c-4464-b4b5-e2b6bb79aefd
Celia,1988,hasDirector,Ann Turner,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,04a216c6-2fc0-46e9-9cf5-dafac375785b
Celia,1988,hasProducer,Timothy White,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,abe3e6d1-b1e9-40c4-9baf-720bdf2e5a17
Celia,1988,hasProducer,Gordon Glenn,Celia (1988),aff1ca03-9a93-4f03-9436-bdd9778ea331,0c5b7395-83b3-44a5-add9-9964730443aa
Centrespread,1981,hasActor,Kylie Foster,Centrespread (1981),0946ca1e-5810-462e-8954-6eb13454d4f4,e686f884-9b52-4682-bde4-0d88113c3de3
Centrespread,1981,hasActor,Paul Trahair,Centrespread (1981),0946ca1e-5810-462e-8954-6eb13454d4f4,0fe073cd-13cf-4b1d-bc78-0fdb16feabb0
Centrespread,1981,hasActor,Ivor Louis,Centrespread (1981),0946ca1e-5810-462e-8954-6eb13454d4f4,abf7b9ce-6e57-4a51-9b5c-a1302bc5ff55
Centrespread,1981,hasActor,Jack Neate,Centrespread (1981),0946ca1e-5810-462e-8954-6eb13454d4f4,d09ec5ef-6da9-46bc-b121-81e05d6fc126
Centrespread,1981,hasActor,Mark Watson,Centrespread (1981),0946ca1e-5810-462e-8954-6eb13454d4f4,6a1bdf60-a786-44ef-9b47-30b3baec2094
Centrespread,1981,hasDirector,Tony Paterson,Centrespread (1981),0946ca1e-5810-462e-8954-6eb13454d4f4,d18bed22-1d5e-4751-ac6e-44b69a4d7454
Centrespread,1981,hasProducer,Wayne Groom,Centrespread (1981),0946ca1e-5810-462e-8954-6eb13454d4f4,7ff19110-571d-495e-b68c-c747bd5ca0ac
The Chain Reaction,1980,hasActor,Steve Bisley,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,ff51aa69-7fa0-45f2-8f61-8c2d5ee7fd2c
The Chain Reaction,1980,hasActor,Arna Maria Winchester,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,6405bcb1-3aa7-45eb-9df7-05a26c7833c9
The Chain Reaction,1980,hasActor,Ross Thompson,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,cba4257c-55e7-4580-bae2-1462d4fb68b5
The Chain Reaction,1980,hasActor,Ralph Cotterill,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,ff5d6b9b-cb28-47d0-a147-1f97dca8719c
The Chain Reaction,1980,hasActor,Hugh Keays-Byrne,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,44072be1-d457-4019-9b70-5d086798cab0
The Chain Reaction,1980,hasActor,Lorna Lesley,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,e93a0196-59f0-47b8-8f26-b2fb883d3c04
The Chain Reaction,1980,hasActor,Richard Moir,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,fc6a974c-0c69-4152-a3f3-243d2916d327
The Chain Reaction,1980,hasActor,Patrick Ward,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,9b02cbe7-82d8-4cf3-9deb-b7dd3e59f674
The Chain Reaction,1980,hasActor,Laurie Moran,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,be47ded6-2cae-420b-8934-3a4c8d4f810f
The Chain Reaction,1980,hasActor,Michael Long,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,c9a3991d-9ddc-4f3c-840a-799babeb7d1a
The Chain Reaction,1980,hasActor,Bill McCluskey,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,6300ad5c-57c8-435c-8b0b-79cfee6587e0
The Chain Reaction,1980,hasActor,Margo Lloyd,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,d80cb5be-9da4-4978-8734-798e9e032676
The Chain Reaction,1980,hasActor,Tim Burns,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,d5c2ca05-c3e0-4613-ac9a-35aab6786dd9
The Chain Reaction,1980,hasActor,Kym Gyngell,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,7ce61c08-7c2a-4615-b963-b26dd177eab3
The Chain Reaction,1980,hasActor,Roger Ward,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,eaabb95f-7058-443a-a476-d9b8fbf4a37e
The Chain Reaction,1980,hasActor,Frankie J. Holden,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,b8c78aa4-070d-4553-beb3-64362bfd0610
The Chain Reaction,1980,hasDirector,Ian Barry,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,fe003fb4-16a4-44b7-9d27-ce02892af398
The Chain Reaction,1980,hasProducer,David Elfick,The Chain Reaction (1980),f6de3396-84ee-4c91-b786-dfb4c7620efc,c90eaeb9-03b6-4de6-9f9f-658738615daa
The Chant of Jimmie Blacksmith,1978,hasActor,Tom Lewis,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,1a0ce59a-1a47-47d9-a15b-dac82f29c1dd
The Chant of Jimmie Blacksmith,1978,hasActor,Freddy Reynolds,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,52cc9fe0-a9e7-4c62-b506-f1b0265e1b62
The Chant of Jimmie Blacksmith,1978,hasActor,Ray Barrett,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,6417ec85-893f-4d49-b810-38408b93a440
The Chant of Jimmie Blacksmith,1978,hasActor,Jack Thompson,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,31539344-0c28-4330-aa4d-23f0e6075c9c
The Chant of Jimmie Blacksmith,1978,hasActor,Angela Punch McGregor,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,808f3f59-098d-41ba-a74e-f2b7f5436208
The Chant of Jimmie Blacksmith,1978,hasActor,Steve Dodd,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,b55432ea-2377-4091-b18f-d0aa106c1c61
The Chant of Jimmie Blacksmith,1978,hasActor,Peter Carroll,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,983d2e51-e3b6-4694-b852-425ba6c00994
The Chant of Jimmie Blacksmith,1978,hasActor,Ruth Cracknell,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,003b8394-8e3d-4db0-ae6d-15017c6834af
The Chant of Jimmie Blacksmith,1978,hasActor,Don Crosby,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,5f030fc2-61ad-4a19-9c76-edc67b5d118a
The Chant of Jimmie Blacksmith,1978,hasActor,Elizabeth Alexander,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,81439aa7-bcee-4707-a0b5-796c6f038d59
The Chant of Jimmie Blacksmith,1978,hasActor,Peter Sumner,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,d15ce802-4ca8-44b0-8df3-355a9a40f081
The Chant of Jimmie Blacksmith,1978,hasActor,Tim Robertson,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,5360b7c4-e408-4955-a895-cc7a818857aa
The Chant of Jimmie Blacksmith,1978,hasActor,Ray Meagher,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,cea6ec41-c6ac-4bdb-b1ae-9e760577de8b
The Chant of Jimmie Blacksmith,1978,hasActor,Brian Anderson,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,2ce4dc02-7787-4c30-a481-d6fea9666c23
The Chant of Jimmie Blacksmith,1978,hasActor,Jane Harders,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,7da03e24-ff69-45e2-b9ea-b4a0760ca42c
The Chant of Jimmie Blacksmith,1978,hasActor,Julie Dawson,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,e32374d0-d33e-4466-8af7-566ff1ce6eef
The Chant of Jimmie Blacksmith,1978,hasActor,Jack Charles,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,431f4f59-5bd0-40d5-bbe8-890ed39d8981
The Chant of Jimmie Blacksmith,1978,hasActor,Arthur Dignam,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,26fd05ed-5612-4c59-9067-df605e3e5089
The Chant of Jimmie Blacksmith,1978,hasActor,Robyn Nevin,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,8b4c7769-4cb2-4d65-affd-363ca58a9bf7
The Chant of Jimmie Blacksmith,1978,hasActor,Greg Apps,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,3f05774f-0138-4157-b6b9-5d553e931958
The Chant of Jimmie Blacksmith,1978,hasActor,Michael Carman,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,11ac846a-dd34-426e-8f23-fa8db3c98172
The Chant of Jimmie Blacksmith,1978,hasActor,Bryan Brown,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,7b934988-cf5e-48e4-b550-69b663202c3b
The Chant of Jimmie Blacksmith,1978,hasActor,Liddy Clark,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,08d98e94-2d18-44ed-bca9-a9fa0ab361d2
The Chant of Jimmie Blacksmith,1978,hasActor,John Jarratt,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,c42f9026-7cce-4f64-8ce8-fd648a5886cc
The Chant of Jimmie Blacksmith,1978,hasActor,Ian Gilmour,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,a1c7e7ad-ba19-49a6-88be-8d2e197539c8
The Chant of Jimmie Blacksmith,1978,hasActor,Thomas Keneally,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,7d6df6fd-689c-4002-9b3b-c397056438f4
The Chant of Jimmie Blacksmith,1978,hasActor,Terry McDermott,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,a83d30aa-7594-469f-a485-64632ca28f84
The Chant of Jimmie Blacksmith,1978,hasActor,Rose Lilley,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,4cb93a7d-714e-4c3d-a8b7-77142ae73862
The Chant of Jimmie Blacksmith,1978,hasActor,Ray Marshall,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,16888622-f69c-4f53-af2c-2852cf330c1e
The Chant of Jimmie Blacksmith,1978,hasActor,Rob Steele,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,9ec336d9-488e-4152-a5a6-0ce4e3178799
The Chant of Jimmie Blacksmith,1978,hasActor,Justine Saunders,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,c63e9899-36af-4538-ac07-652bc6d16377
The Chant of Jimmie Blacksmith,1978,hasActor,Barbara Wyndon,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,236a5d30-8a7e-440b-92d9-4f3528f21084
The Chant of Jimmie Blacksmith,1978,hasActor,Alan Hardy,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,a556618a-576e-4071-a179-6902e9524ac1
The Chant of Jimmie Blacksmith,1978,hasDirector,Fred Schepisi,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,89dd666d-7b33-4b1a-b3fa-9cfe72d29170
The Chant of Jimmie Blacksmith,1978,hasProducer,Fred Schepisi,The Chant of Jimmie Blacksmith (1978),59598e98-874e-4628-b995-b4b1347fec15,89dd666d-7b33-4b1a-b3fa-9cfe72d29170
Chase Through the Night,1983,hasActor,Brett Climo,Chase Through the Night (1983),97d82eeb-da0e-44a3-b11e-75da0f9c6ff4,946cb1b1-e625-4f9d-bc65-1ef58b852791
Chase Through the Night,1983,hasActor,Alan Dargin,Chase Through the Night (1983),97d82eeb-da0e-44a3-b11e-75da0f9c6ff4,1c53430f-409a-4cca-9825-a5b54fe92ab0
Chase Through the Night,1983,hasActor,Nicole Kidman,Chase Through the Night (1983),97d82eeb-da0e-44a3-b11e-75da0f9c6ff4,d3a7cd21-1615-4066-ab1e-bcae3ec44f87
Chase Through the Night,1983,hasActor,John Jarratt,Chase Through the Night (1983),97d82eeb-da0e-44a3-b11e-75da0f9c6ff4,c42f9026-7cce-4f64-8ce8-fd648a5886cc
Chase Through the Night,1983,hasActor,Scott McGregor,Chase Through the Night (1983),97d82eeb-da0e-44a3-b11e-75da0f9c6ff4,3f081810-68fd-451d-ab2a-1760afc796bf
Chase Through the Night,1983,hasActor,Paul Sonkkila,Chase Through the Night (1983),97d82eeb-da0e-44a3-b11e-75da0f9c6ff4,0a5abe00-6c63-4b5b-92c3-16406db44677
Chase Through the Night,1983,hasActor,Lyn Collingwood,Chase Through the Night (1983),97d82eeb-da0e-44a3-b11e-75da0f9c6ff4,5b7f8548-d56b-4473-936f-7dcb616d4e0e
Chase Through the Night,1983,hasActor,Steve Dodd,Chase Through the Night (1983),97d82eeb-da0e-44a3-b11e-75da0f9c6ff4,b55432ea-2377-4091-b18f-d0aa106c1c61
Chase Through the Night,1983,hasActor,Justine Saunders,Chase Through the Night (1983),97d82eeb-da0e-44a3-b11e-75da0f9c6ff4,c63e9899-36af-4538-ac07-652bc6d16377
